"case_id","reason","age","from","to","lost_time","found_date"
"2172","trafficked",3,"Sichuan","Hebei",22,2017
"2171","trafficked",1,"Guizhou","Fujian",28,2017
"2170","trafficked",3,"Guizhou","Fujian",24,2017
"2168","trafficked",15,"Sichuan","Henan",32,2017
"2167","put up for adoption",0,"Jiangsu","Shandong",46,2017
"2165","trafficked",1,"Chongqing","Henan",37,2017
"2161","trafficked",5,"Chongqing","Fujian",27,2017
"2159","trafficked",15,"Chongqing","Guizhou",46,2017
"2157","trafficked",6,"Yunnan","Fujian",14,2017
"2156","lost",13,"Guizhou","Henan",24,2017
"2155","trafficked",3,"Chongqing","Fujian",28,2017
"2153","trafficked",3,"Guizhou","Zhejiang",11,2017
"2151","trafficked",3,"Guangdong","Fujian",10,2017
"2150","put up for adoption",5,"Chongqing","Guizhou",40,2017
"2149","trafficked",7,"Guizhou","Yunnan",24,2017
"2147","lost",16,"Yunnan","Anhui",16,2017
"2146","trafficked",3,"Guizhou","Fujian",25,2017
"2144","trafficked",2,"Chongqing","Jiangsu",30,2017
"2141","trafficked",4,"Guizhou","Fujian",24,2017
"2140","put up for adoption",12,"Yunnan","Jiangsu",20,2017
"2138","trafficked",3,"Guizhou","Hubei",25,2017
"2137","runaway",15,"Shaanxi","Anhui",27,2017
"2131","trafficked",3,"Hunan","Hebei",29,2017
"2124","trafficked",9,"Hunan","Fujian",25,2017
"2122","lost",11,"Hebei","Beijing",6,2017
"2121","trafficked",7,"Sichuan","Fujian",39,2017
"2120","trafficked",5,"Xinjiang","Henan",32,2017
"2119","put up for adoption",1,"Jilin","Hebei",17,2017
"2118","trafficked",3,"Chongqing","Henan",27,2017
"2117","trafficked",9,"Guangdong","Guangxi",74,2017
"2116","trafficked",3,"Guizhou","Fujian",24,2017
"2114","trafficked",4,"Guangdong","Fujian",25,2017
"2112","trafficked",4,"Hunan","Sichuan",21,2017
"2111","put up for adoption",0,"Shandong","Liaoning",35,2017
"2109","trafficked",5,"Sichuan","Jiangsu",20,2017
"2107","trafficked",8,"Shaanxi","Henan",39,2017
"2105","trafficked",5,"Sichuan","Shandong",25,2017
"2104","trafficked",6,"Guizhou","Fujian",21,2017
"2103","trafficked",8,"Guizhou","Henan",21,2017
"2102","trafficked",4,"Sichuan","Henan",39,2017
"2101","trafficked",5,"Henan","Hebei",21,2017
"2100","trafficked",5,"Sichuan","Henan",30,2017
"2099","trafficked",6,"Chongqing","Fujian",28,2017
"2098","trafficked",7,"Guizhou","Henan",27,2017
"2097","trafficked",7,"Guizhou","Fujian",22,2017
"2096","trafficked",3,"Sichuan","Henan",26,2017
"2095","trafficked",12,"Guizhou","Shandong",23,2017
"2094","trafficked",4,"Henan","Shandong",23,2017
"2093","put up for adoption",3,"Jiangsu","Henan",45,2017
"2092","abandoned",0,"Shanxi","Beijing",34,2017
"2091","trafficked",7,"Yunnan","Fujian",27,2017
"2090","put up for adoption",0,"Hubei","Anhui",26,2017
"2089","trafficked",12,"Sichuan","Fujian",39,2017
"2087","trafficked",8,"Anhui","Shandong",27,2017
"2086","trafficked",2,"Guizhou","Fujian",28,2017
"2085","trafficked",5,"Guizhou","Guangdong",22,2017
"2084","trafficked",4,"Guizhou","Fujian",18,2017
"2083","trafficked",5,"Guizhou","Fujian",16,2017
"2081","trafficked",14,"Guizhou","Henan",32,2017
"2080","trafficked",5,"Henan","Henan",26,2017
"2077","trafficked",6,"Chongqing","Shanxi",27,2017
"2074","trafficked",0,"Sichuan","Shandong",27,2017
"2073","put up for adoption",3,"Jiangsu","Henan",49,2016
"2072","trafficked",3,"Shaanxi","Henan",31,2017
"2071","trafficked",2,"Guizhou","Fujian",32,2017
"2069","put up for adoption",0,"Shaanxi","Shanxi",45,2017
"2068","trafficked",6,"Anhui","Fujian",35,2017
"2067","trafficked",2,"Guizhou","Chongqing",28,2017
"2066","put up for adoption",0,"Jilin","Liaoning",28,2017
"2065","put up for adoption",0,"Shanxi","Hebei",29,2017
"2064","trafficked",7,"Guizhou","Hebei",28,2017
"2063","trafficked",13,"Sichuan","Shaanxi",13,2017
"2061","trafficked",8,"Shaanxi","Sichuan",22,2017
"2060","trafficked",2,"Yunnan","Fujian",27,2017
"2059","trafficked",14,"Guizhou","Anhui",20,2017
"2058","trafficked",5,"Chongqing","Fujian",25,2017
"2054","put up for adoption",0,"Sichuan","Hebei",37,2017
"2053","lost",4,"Sichuan","Fujian",27,2017
"2052","trafficked",3,"Hubei","Shandong",36,2017
"2048","put up for adoption",0,"Shaanxi","Shandong",33,2017
"2045","trafficked",16,"Yunnan","Hebei",25,2017
"2044","put up for adoption",0,"Guangxi","Henan",28,2017
"2043","put up for adoption",0,"Chongqing","Hubei",25,2017
"2042","trafficked",7,"Shaanxi","Henan",16,2017
"2039","trafficked",8,"Xinjiang","Anhui",17,2017
"2036","lost",9,"Guizhou","Henan",29,2017
"2035","trafficked",4,"Macao","Guangdong",32,2017
"2033","trafficked",15,"Yunnan","Sichuan",9,2017
"2031","trafficked",12,"Fujian","Fujian",14,2017
"2029","put up for adoption",0,"Hubei","Jiangsu",29,2017
"2026","trafficked",7,"Yunnan","Fujian",21,2017
"2025","trafficked",3,"Hebei","Shandong",27,2017
"2024","lost",10,"Guangxi","Hebei",17,2017
"2022","trafficked",5,"Sichuan","Shaanxi",57,2017
"2019","put up for adoption",0,"Shanxi","Shanxi",30,2017
"2016","trafficked",10,"Xinjiang","Henan",20,2017
"2014","put up for adoption",0,"Sichuan","Hebei",31,2017
"2013","trafficked",3,"Sichuan","Shaanxi",40,2017
"2011","trafficked",2,"Sichuan","Henan",34,2017
"2010","put up for adoption",0,"Shanxi","Henan",35,2017
"2009","trafficked",7,"Sichuan","Shandong",36,2017
"2007","trafficked",15,"Shaanxi","Fujian",32,2017
"2005","lost",16,"Henan","Hebei",3,2017
"2004","trafficked",3,"Shaanxi","Henan",21,2017
"2003","trafficked",4,"Shaanxi","Henan",21,2017
"2002","lost",15,"Beijing","Tianjin",8,2017
"2001","trafficked",11,"Guizhou","Chongqing",15,2017
"1999","lost",7,"Guangxi","Henan",28,2017
"1998","put up for adoption",6,"Guangxi","Fujian",27,2017
"1997","trafficked",9,"Henan","Jiangsu",76,2017
"1994","trafficked",4,"Henan","Henan",24,2017
"1993","trafficked",15,"Shaanxi","Hebei",20,2017
"1989","trafficked",11,"Yunnan","Heilongjiang",13,2017
"1987","runaway",11,"Guizhou","Yunnan",10,2017
"1986","trafficked",9,"Gansu","Shaanxi",58,2017
"1985","trafficked",5,"Sichuan","Fujian",23,2017
"1984","trafficked",1,"Guizhou","Fujian",26,2017
"1983","trafficked",6,"Guizhou","Fujian",29,2017
"1981","trafficked",5,"Shanghai","Anhui",9,2017
"1980","trafficked",1,"Sichuan","Fujian",28,2017
"1978","trafficked",2,"Shaanxi","Jiangsu",29,2017
"1977","trafficked",7,"Fujian","Chongqing",18,2017
"1976","trafficked",4,"Yunnan","Shandong",18,2017
"1975","trafficked",12,"Yunnan","Shandong",20,2017
"1974","trafficked",4,"Henan","Zhejiang",19,2017
"1973","put up for adoption",1,"Jiangxi","Fujian",27,2017
"1971","lost",8,"Jiangxi","Jiangxi",63,2017
"1970","trafficked",5,"Sichuan","Shandong",30,2017
"1969","trafficked",4,"Sichuan","Fujian",28,2017
"1968","trafficked",6,"Sichuan","Hebei",31,2017
"1967","trafficked",1,"Guangxi","Henan",29,2017
"1965","trafficked",5,"Guizhou","Henan",22,2017
"1963","trafficked",13,"Gansu","Shanxi",24,2017
"1962","lost",12,"Henan","Hebei",61,2017
"1960","put up for adoption",0,"Shanxi","Henan",32,2017
"1959","trafficked",16,"Yunnan","Shandong",29,2017
"1957","trafficked",8,"Guangdong","Jiangxi",32,2017
"1955","trafficked",15,"Sichuan","Anhui",37,2017
"1954","put up for adoption",5,"Chongqing","Shandong",27,2017
"1953","put up for adoption",0,"Hainan","Fujian",30,2017
"1952","trafficked",4,"Guizhou","Fujian",23,2017
"1951","trafficked",1,"Zhejiang","Fujian",20,2017
"1950","trafficked",7,"Sichuan","Hebei",26,2017
"1948","put up for adoption",0,"Zhejiang","Zhejiang",29,2017
"1946","lost",0,"Henan","Sichuan",25,2017
"1945","lost",6,"Beijing","Hebei",21,2017
"1944","put up for adoption",9,"Jilin","Hebei",21,2017
"1942","trafficked",5,"Guangxi","Hebei",17,2017
"1940","trafficked",5,"Yunnan","Fujian",17,2017
"1939","trafficked",15,"Sichuan","Hebei",28,2017
"1938","trafficked",3,"Yunnan","Guizhou",20,2017
"1937","trafficked",4,"Chongqing","Fujian",30,2017
"1936","trafficked",0,"Guizhou","Guangdong",23,2017
"1935","lost",10,"Guizhou","Hunan",7,2017
"1934","trafficked",7,"Shaanxi","Shandong",25,2017
"1933","put up for adoption",0,"Jiangsu","Shandong",40,2017
"1932","trafficked",9,"Xizang","Sichuan",18,2017
"1931","trafficked",4,"Hunan","Hebei",25,2017
"1930","trafficked",5,"Guangdong","Guangdong",27,2017
"1929","trafficked",6,"Guizhou","Guangdong",25,2017
"1928","trafficked",4,"Sichuan","Henan",18,2017
"1927","put up for adoption",0,"Shanxi","Henan",41,2017
"1925","put up for adoption",0,"Shanghai","Henan",35,2017
"1922","trafficked",7,"Yunnan","Hebei",17,2017
"1920","trafficked",3,"Shaanxi","Henan",30,2017
"1917","trafficked",2,"Guizhou","Henan",28,2017
"1916","put up for adoption",11,"Xinjiang","Sichuan",18,2017
"1915","put up for adoption",0,"Zhejiang","Beijing",37,2017
"1914","trafficked",6,"Sichuan","Fujian",29,2017
"1913","trafficked",15,"Guizhou","Sichuan",29,2017
"1912","trafficked",4,"Sichuan","Fujian",16,2017
"1911","trafficked",4,"Shaanxi","Jiangsu",30,2017
"1909","put up for adoption",0,"Jiangsu","Shandong",47,2017
"1908","trafficked",7,"Shaanxi","Henan",36,2017
"1907","lost",11,"Sichuan","Henan",17,2017
"1906","runaway",15,"Henan","Shandong",11,2017
"1904","put up for adoption",0,"Jilin","Hebei",23,2017
"1903","runaway",12,"Guangdong","Hunan",16,2017
"1902","trafficked",9,"Yunnan","Beijing",26,2017
"1901","trafficked",5,"Shaanxi","Henan",26,2017
"1899","runaway",15,"Jiangxi","Guangdong",5,2017
"1897","trafficked",7,"Guizhou","Beijing",19,2017
"1895","abandoned",9,"Sichuan","Xinjiang",9,2017
"1893","trafficked",7,"Anhui","Henan",29,2017
"1891","trafficked",11,"Shandong","Heilongjiang",15,2017
"1890","trafficked",8,"Yunnan","Shandong",27,2017
"1889","trafficked",4,"Jiangsu","Shanghai",23,2017
"1886","trafficked",7,"Sichuan","Guangdong",26,2017
"1885","put up for adoption",0,"Jiangsu","Shandong",47,2017
"1884","trafficked",5,"Yunnan","Henan",21,2017
"1882","trafficked",6,"Shaanxi","Anhui",23,2017
"1878","runaway",12,"Jiangsu","Shandong",1,2017
"1877","put up for adoption",0,"Shaanxi","Fujian",30,2017
"1875","trafficked",6,"Chongqing","Fujian",39,2017
"1874","trafficked",4,"Guizhou","Fujian",17,2017
"1873","lost",14,"Jiangsu","Chongqing",15,2017
"1872","lost",9,"Heilongjiang","Jilin",34,2017
"1871","trafficked",15,"Yunnan","Shandong",15,2017
"1870","trafficked",5,"Chongqing","Fujian",27,2017
"1869","trafficked",4,"Guizhou","Henan",27,2017
"1865","trafficked",7,"Guizhou","Guangdong",24,2017
"1863","trafficked",5,"Guizhou","Fujian",28,2017
"1862","trafficked",4,"Guangdong","Jiangxi",22,2017
"1860","trafficked",1,"Sichuan","Henan",32,2017
"1855","trafficked",1,"Sichuan","Henan",39,2017
"1852","put up for adoption",0,"Sichuan","Shanxi",23,2017
"1849","lost",5,"Xinjiang","Jiangsu",23,2017
"1848","trafficked",5,"Heilongjiang","Henan",22,2017
"1847","trafficked",16,"Hunan","Henan",26,2017
"1846","trafficked",7,"Hubei","Henan",25,2017
"1844","trafficked",2,"Guizhou","Guangdong",25,2017
"1843","trafficked",15,"Guizhou","Henan",27,2017
"1842","lost",14,"Guangxi","Guangdong",1,2017
"1841","trafficked",4,"Guizhou","Guangdong",22,2017
"1840","trafficked",4,"Chongqing","Fujian",29,2017
"1839","trafficked",5,"Sichuan","Fujian",24,2017
"1838","trafficked",5,"Guizhou","Fujian",25,2017
"1834","trafficked",0,"Chongqing","Hebei",31,2017
"1833","trafficked",2,"Hubei","Anhui",30,2017
"1832","trafficked",4,"Guizhou","Guangdong",17,2017
"1831","trafficked",2,"Hubei","Fujian",25,2017
"1830","trafficked",3,"Hubei","Chongqing",17,2017
"1829","put up for adoption",0,"Anhui","Anhui",41,2017
"1828","trafficked",6,"Anhui","Tianjin",30,2016
"1827","lost",11,"Shaanxi","Zhejiang",12,2017
"1820","trafficked",11,"Hunan","Henan",34,2017
"1818","trafficked",8,"Guangdong","Guangdong",72,2017
"1817","trafficked",15,"Sichuan","Hebei",23,2017
"1816","trafficked",2,"Guangdong","Guangdong",22,2017
"1815","trafficked",6,"Guizhou","Fujian",22,2017
"1814","trafficked",4,"Chongqing","Chongqing",17,2017
"1813","trafficked",2,"Sichuan","Hebei",25,2017
"1811","trafficked",4,"Guizhou","Fujian",24,2017
"1810","put up for adoption",0,"Shanxi","Henan",48,2017
"1809","put up for adoption",0,"Yunnan","Jiangsu",31,2017
"1808","put up for adoption",3,"Hainan","Guangdong",36,2017
"1806","lost",6,"Sichuan","Fujian",37,2017
"1805","trafficked",0,"Hebei","Hebei",29,2017
"1804","lost",5,"Guizhou","Shandong",16,2017
"1803","trafficked",4,"Fujian","Fujian",15,2017
"1801","trafficked",4,"Fujian","Fujian",26,2017
"1800","runaway",13,"Jilin","Shandong",24,2017
"1799","lost",7,"Yunnan","Hebei",10,2017
"1797","trafficked",5,"Sichuan","Anhui",39,2017
"1796","trafficked",14,"Heilongjiang","Shanghai",16,2017
"1795","trafficked",14,"Gansu","Beijing",11,2017
"1794","runaway",12,"Sichuan","Hebei",15,2017
"1792","trafficked",7,"Guizhou","Sichuan",21,2017
"1790","trafficked",3,"Shaanxi","Jiangsu",30,2017
"1789","trafficked",6,"Sichuan","Henan",26,2016
"1788","trafficked",3,"Henan","Henan",30,2017
"1787","trafficked",6,"Guizhou","Fujian",23,2017
"1786","runaway",6,"Hunan","Hunan",32,2017
"1785","trafficked",4,"Guizhou","Henan",27,2017
"1784","trafficked",12,"Zhejiang","Fujian",26,2017
"1783","trafficked",15,"Shaanxi","Henan",27,2017
"1782","trafficked",4,"Zhejiang","Fujian",26,2017
"1781","trafficked",8,"Guangdong","Guangdong",12,2017
"1780","trafficked",4,"Guizhou","Anhui",29,2016
"1779","lost",3,"Yunnan","Sichuan",19,2017
"1778","trafficked",7,"Guizhou","Henan",19,2017
"1777","trafficked",3,"Guangdong","Fujian",15,2017
"1776","trafficked",4,"Guangdong","Guangdong",11,2017
"1775","runaway",12,"Sichuan","Henan",32,2017
"1774","trafficked",4,"Guizhou","Hebei",28,2017
"1773","trafficked",6,"Xinjiang","Shandong",30,2017
"1772","abandoned",4,"Hubei","Henan",22,2017
"1771","trafficked",5,"Sichuan","Hebei",23,2017
"1770","trafficked",3,"Hunan","Henan",22,2017
"1769","trafficked",4,"Guangdong","Guizhou",17,2017
"1768","trafficked",4,"Sichuan","Anhui",34,2017
"1767","lost",9,"Jiangxi","Fujian",17,2017
"1766","lost",6,"Guizhou","Hebei",13,2017
"1765","trafficked",6,"Zhejiang","Anhui",28,2017
"1764","trafficked",5,"Guangdong","Guangdong",26,2017
"1763","trafficked",6,"Hubei","Hebei",29,2017
"1762","put up for adoption",0,"Hunan","Henan",40,2017
"1761","trafficked",13,"Guizhou","Shanxi",29,2016
"1760","trafficked",4,"Jiangxi","Fujian",31,2016
"1759","trafficked",7,"Sichuan","Hebei",31,2016
"1758","trafficked",3,"Yunnan","Fujian",21,2016
"1757","runaway",13,"Shandong","Hebei",12,2016
"1756","trafficked",12,"Guizhou","Fujian",14,2016
"1755","runaway",6,"Chongqing","Hubei",27,2016
"1754","trafficked",3,"Anhui","Shandong",20,2016
"1753","trafficked",3,"Guangdong","Fujian",17,2016
"1752","trafficked",4,"Chongqing","Fujian",26,2016
"1751","runaway",12,"Heilongjiang","Sichuan",18,2016
"1750","trafficked",0,"Hubei","Henan",26,2016
"1749","trafficked",4,"Chongqing","Henan",26,2016
"1748","trafficked",1,"Guizhou","Zhejiang",28,2016
"1747","put up for adoption",4,"Shanghai","Gansu",56,2016
"1746","trafficked",3,"Guangdong","Guangdong",20,2016
"1742","trafficked",8,"Qinghai","Gansu",27,2016
"1741","trafficked",14,"Sichuan","Shandong",29,2016
"1736","trafficked",10,"Sichuan","Shandong",29,2016
"1735","trafficked",16,"Sichuan","Hebei",26,2016
"1734","trafficked",4,"Hunan","Fujian",21,2016
"1731","trafficked",6,"Guizhou","Guangdong",27,2016
"1727","trafficked",4,"Yunnan","Fujian",17,2016
"1726","trafficked",1,"Sichuan","Hebei",26,2016
"1722","trafficked",2,"Shaanxi","Hebei",26,2016
"1721","trafficked",5,"Guangdong","Sichuan",19,2016
"1718","trafficked",2,"Guizhou","Guangdong",21,2016
"1716","trafficked",7,"Yunnan","Sichuan",28,2016
"1714","put up for adoption",0,"Jiangsu","Shandong",42,2016
"1713","put up for adoption",1,"Ningxia","Tianjin",43,2016
"1712","put up for adoption",0,"Jiangsu","Shandong",49,2016
"1711","trafficked",7,"Guizhou","Henan",29,2016
"1709","trafficked",12,"Guangdong","Anhui",9,2016
"1705","put up for adoption",0,"Liaoning","Liaoning",29,2016
"1702","trafficked",1,"Hebei","Hebei",33,2016
"1700","trafficked",12,"Yunnan","Guangdong",17,2016
"1698","trafficked",6,"Guangdong","Guangdong",18,2016
"1694","trafficked",7,"Sichuan","Henan",19,2016
"1693","put up for adoption",0,"Gansu","Shaanxi",34,2016
"1689","trafficked",5,"Guizhou","Hebei",23,2016
"1688","trafficked",3,"Guangdong","Guangdong",25,2016
"1687","trafficked",1,"Sichuan","Sichuan",33,2016
"1686","trafficked",6,"Beijing","Anhui",21,2016
"1683","trafficked",1,"Guangxi","Hebei",27,2016
"1682","trafficked",6,"Shaanxi","Shandong",27,2016
"1680","trafficked",5,"Beijing","Henan",23,2016
"1676","trafficked",3,"Chongqing","Hebei",26,2016
"1674","lost",11,"Guangdong","Anhui",12,2016
"1671","trafficked",5,"Chongqing","Guangdong",36,2016
"1668","trafficked",6,"Guizhou","Fujian",25,2016
"1666","trafficked",7,"Hunan","Guangdong",20,2016
"1665","lost",6,"Guangdong","Guangdong",25,2016
"1663","trafficked",9,"Hunan","Guangdong",20,2010
"1662","trafficked",3,"Guizhou","Fujian",19,2016
"1660","put up for adoption",2,"Henan","Henan",24,2016
"1659","put up for adoption",0,"Shanghai","Jiangsu",42,2016
"1656","put up for adoption",0,"Henan","Henan",71,2016
"1655","put up for adoption",0,"Guangdong","Guangdong",26,2016
"1653","lost",4,"Sichuan","Fujian",13,2016
"1652","trafficked",5,"Chongqing","Zhejiang",27,2016
"1648","trafficked",12,"Sichuan","Hebei",27,2016
"1647","put up for adoption",1,"Hubei","Henan",44,2016
"1646","trafficked",6,"Henan","Henan",26,2016
"1645","put up for adoption",0,"Yunnan","Shandong",21,2016
"1644","put up for adoption",0,"Jilin","Hebei",28,2016
"1643","trafficked",6,"Chongqing","Fujian",30,2016
"1642","trafficked",0,"Guizhou","Shandong",30,2016
"1640","trafficked",5,"Jiangxi","Fujian",35,2016
"1639","trafficked",5,"Guangxi","Fujian",26,2016
"1637","trafficked",4,"Chongqing","Fujian",26,2016
"1636","put up for adoption",8,"Fujian","Fujian",26,2016
"1635","put up for adoption",0,"Yunnan","Sichuan",28,2016
"1633","trafficked",4,"Guizhou","Fujian",24,2016
"1632","trafficked",5,"Shaanxi","Henan",24,2016
"1630","trafficked",4,"Guizhou","Hebei",27,2016
"1629","put up for adoption",0,"Heilongjiang","Jiangsu",24,2016
"1628","put up for adoption",11,"Guangdong","Jiangxi",73,2016
"1627","trafficked",3,"Sichuan","Guangdong",29,2016
"1626","trafficked",14,"Guizhou","Hebei",26,2016
"1625","trafficked",13,"Sichuan","Anhui",34,2016
"1624","lost",12,"Sichuan","Inner Mongol",3,2016
"1622","put up for adoption",1,"Anhui","Shandong",27,2016
"1620","put up for adoption",0,"Heilongjiang","Inner Mongol",21,2016
"1619","trafficked",7,"Shandong","Henan",16,2016
"1617","lost",14,"Sichuan","Guangxi",27,2016
"1616","trafficked",4,"Guangxi","Fujian",30,2016
"1615","lost",5,"Sichuan","Henan",35,2016
"1613","lost",13,"Guangxi","Guangdong",1,2016
"1612","trafficked",8,"Guangxi","Fujian",35,2016
"1611","trafficked",0,"Sichuan","Fujian",31,2016
"1610","put up for adoption",6,"Jiangsu","Jiangsu",18,2016
"1609","put up for adoption",10,"Guizhou","Guizhou",20,2016
"1608","put up for adoption",0,"Jiangsu","Shandong",46,2016
"1607","put up for adoption",10,"Shaanxi","Guizhou",52,2016
"1606","trafficked",3,"Guangxi","Guangdong",22,2016
"1605","abandoned",4,"Shanxi","Beijing",1,2016
"1604","trafficked",4,"Yunnan","Henan",26,2016
"1603","put up for adoption",0,"Zhejiang","Henan",44,2016
"1602","put up for adoption",0,"Zhejiang","Henan",44,2016
"1601","lost",6,"Sichuan","Fujian",18,2016
"1600","trafficked",3,"Guizhou","Guangdong",24,2016
"1598","lost",5,"Guizhou","Fujian",16,2016
"1595","put up for adoption",0,"Sichuan","Jiangsu",30,2016
"1594","abandoned",10,"Guangxi","Guangdong",3,2016
"1593","put up for adoption",0,"Hainan","Guizhou",22,2016
"1592","trafficked",2,"Guizhou","Guangdong",25,2016
"1590","put up for adoption",0,"Shanxi","Shandong",37,2016
"1589","trafficked",14,"Gansu","Anhui",30,2016
"1588","trafficked",4,"Sichuan","Hebei",29,2016
"1587","trafficked",4,"Guangxi","Shandong",29,2016
"1586","trafficked",7,"Guizhou","Fujian",21,2016
"1585","trafficked",4,"Henan","Fujian",23,2016
"1584","trafficked",15,"Yunnan","Zhejiang",26,2016
"1583","trafficked",4,"Henan","Henan",25,2016
"1582","trafficked",0,"Shaanxi","Hebei",28,2016
"1581","put up for adoption",0,"Yunnan","Yunnan",29,2016
"1580","put up for adoption",0,"Jilin","Tianjin",30,2016
"1579","trafficked",4,"Sichuan","Jiangsu",26,2016
"1578","put up for adoption",1,"Xinjiang","Shaanxi",60,2016
"1576","trafficked",9,"Hubei","Henan",34,2016
"1575","trafficked",16,"Chongqing","Jiangsu",25,2016
"1574","put up for adoption",0,"Jilin","Jilin",40,2016
"1573","trafficked",11,"Yunnan","Guizhou",22,2016
"1572","abandoned",7,"Jiangxi","Sichuan",30,2016
"1571","trafficked",2,"Yunnan","Fujian",23,2016
"1570","trafficked",6,"Yunnan","Henan",27,2016
"1568","trafficked",6,"Hebei","Jilin",73,2016
"1567","trafficked",4,"Henan","Henan",20,2016
"1565","put up for adoption",7,"Shaanxi","Henan",42,2016
"1566","trafficked",2,"Yunnan","Fujian",23,2016
"1564","trafficked",6,"Guizhou","Fujian",25,2016
"1562","trafficked",5,"Guangdong","Guangdong",18,2016
"1560","runaway",12,"Inner Mongol","Hebei",17,2016
"1559","put up for adoption",4,"Chongqing","Chongqing",44,2016
"1558","trafficked",7,"Sichuan","Fujian",17,2016
"1557","lost",8,"Chongqing","Sichuan",35,2016
"1556","runaway",8,"Guizhou","Guizhou",18,2016
"1554","put up for adoption",0,"Guangdong","Hunan",27,2016
"1552","abandoned",3,"Chongqing","Fujian",30,2016
"1551","put up for adoption",2,"Chongqing","Sichuan",57,2016
"1550","trafficked",7,"Sichuan","Fujian",27,2016
"1549","trafficked",6,"Chongqing","Shanghai",27,2016
"1548","put up for adoption",0,"Sichuan","Sichuan",26,2016
"1547","trafficked",7,"Guangdong","Guangdong",21,2016
"1546","lost",2,"Henan","Henan",29,2016
"1545","trafficked",7,"Chongqing","Henan",40,2016
"1543","lost",2,"Fujian","Guangdong",21,2016
"1542","lost",15,"Guangdong","Hunan",1,2016
"1541","lost",6,"Anhui","Henan",66,2016
"1540","trafficked",14,"Sichuan","Hebei",32,2016
"1539","runaway",10,"Guangdong","Guangdong",7,2016
"1537","lost",5,"Hunan","Chongqing",35,2016
"1535","trafficked",5,"Yunnan","Fujian",13,2016
"1534","trafficked",5,"Chongqing","Chongqing",24,2016
"1532","trafficked",5,"Anhui","Guangdong",29,2016
"1531","trafficked",7,"Hunan","Hunan",18,2016
"1530","trafficked",4,"Sichuan","Hebei",25,2016
"1529","put up for adoption",16,"Xinjiang","Shandong",31,2016
"1528","trafficked",5,"Chongqing","Anhui",39,2016
"1527","trafficked",5,"Guangdong","Guangdong",77,2016
"1526","trafficked",6,"Sichuan","Shandong",22,2016
"1525","put up for adoption",1,"Shanxi","Shandong",46,2016
"1524","trafficked",2,"Shaanxi","Hebei",30,2016
"1523","trafficked",6,"Shanxi","Shanxi",25,2016
"1522","put up for adoption",1,"Guizhou","Guizhou",26,2016
"1521","trafficked",6,"Yunnan","Guangdong",16,2016
"1520","put up for adoption",5,"Shandong","Liaoning",66,2016
"1519","put up for adoption",3,"Shanxi","Shanxi",24,2016
"1517","trafficked",1,"Hubei","Anhui",30,2016
"1516","put up for adoption",0,"Henan","Henan",33,2016
"1515","put up for adoption",0,"Guangxi","Sichuan",29,2016
"1514","abandoned",0,"Hunan","Hunan",27,2016
"1513","trafficked",2,"Guizhou","Fujian",21,2016
"1512","trafficked",13,"Sichuan","Hebei",19,2016
"1511","put up for adoption",0,"Guangdong","Shandong",22,2016
"1510","trafficked",15,"Sichuan","Zhejiang",11,2016
"1509","lost",13,"Guangdong","Guangdong",1,2016
"1508","lost",13,"Chongqing","Chongqing",17,2016
"1507","trafficked",6,"Beijing","Henan",23,2016
"1506","put up for adoption",0,"Qinghai","Shandong",53,2016
"1504","trafficked",6,"Sichuan","Henan",18,2016
"1503","put up for adoption",0,"Hubei","Hubei",30,2016
"1502","put up for adoption",0,"Hubei","Hebei",46,2016
"1501","put up for adoption",0,"Sichuan","Hebei",22,2016
"1500","trafficked",7,"Yunnan","Fujian",22,2016
"1499","put up for adoption",11,"Anhui","Guangdong",13,2016
"1498","trafficked",4,"Sichuan","Hebei",27,2016
"1497","trafficked",7,"Zhejiang","Anhui",14,2016
"1496","trafficked",5,"Liaoning","Liaoning",14,2016
"1495","lost",8,"Hebei","Liaoning",22,2016
"1494","put up for adoption",0,"Sichuan","Sichuan",27,2016
"1493","trafficked",4,"Shaanxi","Shaanxi",13,2016
"1492","put up for adoption",0,"Jiangsu","Jiangsu",28,2016
"1491","put up for adoption",9,"Guangdong","Guangdong",17,2016
"1490","lost",4,"Sichuan","Yunnan",28,2016
"1489","lost",13,"Hunan","Guangdong",11,2016
"1488","lost",9,"Jiangsu","Jiangsu",23,2016
"1487","trafficked",4,"Fujian","Hunan",22,2016
"1486","abandoned",0,"Heilongjiang","Heilongjiang",36,2016
"1485","put up for adoption",0,"Inner Mongol","Jiangsu",36,2016
"1484","lost",9,"Chongqing","Chongqing",22,2016
"1483","trafficked",15,"Hubei","Chongqing",25,2016
"1482","trafficked",3,"Sichuan","Shandong",23,2016
"1481","trafficked",5,"Sichuan","Shandong",34,2016
"1480","trafficked",5,"Guangdong","Guangdong",25,2016
"1479","lost",6,"Sichuan","Xinjiang",23,2016
"1478","lost",3,"Jiangxi","Jiangsu",23,2016
"1477","lost",6,"Jiangxi","Jiangxi",25,2016
"1476","trafficked",6,"Yunnan","Guangdong",16,2016
"1475","put up for adoption",0,"Anhui","Zhejiang",37,2016
"1474","trafficked",5,"Xinjiang","Chongqing",20,2016
"1473","put up for adoption",0,"Xinjiang","Hebei",34,2016
"1472","lost",5,"Shaanxi","Shaanxi",22,2016
"1471","runaway",14,"Jiangxi","Anhui",32,2016
"1470","put up for adoption",0,"Heilongjiang","Shandong",23,2016
